CID,SMILES,Predicted_IE,repeat,3D_conformer,MolWt,LogP,TPSA,HBA,HBD,NumAtoms,NumRings,Formula,Predicted_LD50_log10,Predicted_LD50
112626836,CC(CCC(=O)O)CCNC(=O)N1CCC(C1)CO,0.98224306,0,Conformer3D_COMPOUND_CID_112626836.sdf,272.3449999999999,0.9012,89.87,3,3,19,1,C13H24N2O4,3.695978678272704,4965.679418033771
112662820,CCC(CSC)N(C)C(=O)NCCCCC(=O)O,0.98554593,0,Conformer3D_COMPOUND_CID_112662820.sdf,276.402,2.0243,69.64,3,2,18,0,C12H24N2O3S,3.61085408213083,4081.822188366221
112748745,CC(CCC(=O)O)CNC(=O)N1CCCC1CCO,0.9910259,0,Conformer3D_COMPOUND_CID_112748745.sdf,272.3449999999999,1.0437,89.87,3,3,19,1,C13H24N2O4,3.655927271540548,4528.2174245506685
113427197,CCCCOCCOCCOCCCC(=O)CC,0.9831914,0,Conformer3D_COMPOUND_CID_113427197.sdf,260.3739999999999,2.595600000000001,44.76000000000001,4,0,18,0,C14H28O4,3.770493624345884,5895.133226598114
113427201,CC1CCC(=O)C(C1)CCOCCOCCOC,1.0028855,0,Conformer3D_COMPOUND_CID_113427201.sdf,258.35799999999995,2.0614,44.76000000000001,4,0,18,1,C14H26O4,3.6551987576151546,4520.62786432074
113427202,CCC1CCC(=O)C(C1)CCOCCOCCOC,1.0001786,0,Conformer3D_COMPOUND_CID_113427202.sdf,272.38499999999993,2.4515,44.76000000000001,4,0,19,1,C15H28O4,3.619321805888867,4162.189084098249
113427203,CCCCOCCOCCOCCCC(=O)COC,1.0222927,0,Conformer3D_COMPOUND_CID_113427203.sdf,276.37299999999993,1.832,53.99000000000001,5,0,19,0,C14H28O5,3.8275207311036654,6722.343975422208
113448997,CCCCCCCCOCC(=O)C1CCCCC1,0.9803543,0,Conformer3D_COMPOUND_CID_113448997.sdf,254.414,4.512900000000005,26.3,2,0,18,1,C16H30O2,3.610956128349668,4082.7814072328233
113527783,CC(CCOC)C(C1=CC(=CC(=C1)OC)OC)O,0.9870604,0,Conformer3D_COMPOUND_CID_113527783.sdf,254.326,2.409800000000001,47.92,4,1,18,1,C14H22O4,3.6261841890012367,4228.4791062832965
113559802,CCCC1=CC=C(C=C1)C(=O)C(CC)(CC)OCC,0.9823056,0,Conformer3D_COMPOUND_CID_113559802.sdf,262.3929999999999,4.417100000000004,26.3,2,0,19,1,C17H26O2,3.776495307454854,5977.165863353569
113560226,CCOC1(CCCC(C1)C)C(=O)CCC(C)(C)C,0.99165916,0,Conformer3D_COMPOUND_CID_113560226.sdf,254.414,4.367200000000004,26.3,2,0,18,1,C16H30O2,3.700663322045085,5019.533095676669
113679573,CCCCCCCCCCCCC(=O)CCOCC,0.99141246,0,Conformer3D_COMPOUND_CID_113679573.sdf,270.45699999999994,5.293100000000004,26.3,2,0,19,0,C17H34O2,3.7692118385097335,5877.759857512899
113753832,CCCCCCCCCC(=O)CCOCCOC,1.0178286,0,Conformer3D_COMPOUND_CID_113753832.sdf,258.402,3.7493000000000025,35.53,3,0,18,0,C15H30O3,3.713534897360761,5170.528036342016
113767403,CC(C)C1CCC(CC1)C(=O)CCC(C)(C)OC,1.0084275,0,Conformer3D_COMPOUND_CID_113767403.sdf,254.414,4.223100000000004,26.3,2,0,18,1,C16H30O2,3.705468455026128,5075.378726834445
113784743,COCCCOCCOCC(=O)C1CCCCC1,1.0005403,0,Conformer3D_COMPOUND_CID_113784743.sdf,258.35799999999995,2.2055,44.76000000000001,4,0,18,1,C14H26O4,3.689541622412431,4892.621533546605
113812138,COCCOCCCOCC(=O)C1CCCCC1,0.9863921999999998,0,Conformer3D_COMPOUND_CID_113812138.sdf,258.35799999999995,2.2055,44.76000000000001,4,0,18,1,C14H26O4,3.644330721385558,4408.904800333213
113813050,CC(C)(C)C1CCC(=O)C(C1)CCCOCCOC,0.9816115,0,Conformer3D_COMPOUND_CID_113813050.sdf,270.4129999999999,3.4611000000000027,35.53,3,0,19,1,C16H30O3,3.620180881750036,4170.430439050692
113821715,CCOCC(C)OC(C)C(=O)C1=CC(=C(C=C1)C)C,0.9803902,0,Conformer3D_COMPOUND_CID_113821715.sdf,264.365,3.3162400000000023,35.53,3,0,19,1,C16H24O3,3.776818914354738,5981.621303180156
113821723,CCOCC(C)OCC(=O)C1=CC=CC=C1OCC,0.9911087,0,Conformer3D_COMPOUND_CID_113821723.sdf,266.337,2.7096000000000013,44.76000000000001,4,0,19,1,C15H22O4,3.6738225579039687,4718.7020725489365
113821725,CCOCC(C)OCC(=O)C1=CC=C(C=C1)OCC,0.9809888,0,Conformer3D_COMPOUND_CID_113821725.sdf,266.337,2.7096000000000013,44.76000000000001,4,0,19,1,C15H22O4,3.614891886685093,4119.949442647491
113830169,CCOC1=C(C=C(C=C1)C)C(=O)CC2(CCC2)OC,0.99831116,0,Conformer3D_COMPOUND_CID_113830169.sdf,262.349,3.5356200000000024,35.53,3,0,19,2,C16H22O3,3.686223859015679,4855.387087505624
113863565,CCCCCCCCCCCCC(=O)CCCO,0.9806994,0,Conformer3D_COMPOUND_CID_113863565.sdf,256.42999999999995,4.639000000000005,37.3,2,1,18,0,C16H32O2,3.767584867805991,5855.781560978919
113863848,CCC(C)(C(=O)C1=C(C=C(C=C1OC)C)C)OCC,0.9811683,0,Conformer3D_COMPOUND_CID_113863848.sdf,264.36499999999995,3.6999400000000016,35.53,3,0,19,1,C16H24O3,3.6599413988663354,4570.265169938098
113882047,CCCOC1=CC=C(C=C1)C(=O)C2(CCCCC2)C,0.9914995,0,Conformer3D_COMPOUND_CID_113882047.sdf,260.3769999999999,4.628500000000004,26.3,2,0,19,2,C17H24O2,3.644976238629512,4415.462885569016
114098427,CC(C)COCCCNC(=O)NCCCCC(=O)O,0.98365647,0,Conformer3D_COMPOUND_CID_114098427.sdf,274.361,1.6031999999999995,87.66000000000003,3,3,19,0,C13H26N2O4,3.689302163003693,4889.924604674066
114200700,CCOC1(CCC(CC1)C)C(=O)CC(C)CC(C)C,0.98585206,0,Conformer3D_COMPOUND_CID_114200700.sdf,268.441,4.613200000000004,26.3,2,0,19,1,C17H32O2,3.700663322045085,5019.533095676669
114209843,CCOC(C1CCCCC1)C(=O)CCCC(C)(C)C,0.98237896,0,Conformer3D_COMPOUND_CID_114209843.sdf,268.441,4.757300000000005,26.3,2,0,19,1,C17H32O2,3.8124105049268224,6492.478272764998
114341685,CCCC(=O)COC1CCC(CC1)(C)C,0.9828119,0,Conformer3D_COMPOUND_CID_114341685.sdf,212.3329999999999,3.341000000000002,26.3,2,0,15,1,C13H24O2,3.700663322045085,5019.533095676669
114854416,CCOC1(CCOCC1)C(=O)CCCOC,0.9868561,0,Conformer3D_COMPOUND_CID_114854416.sdf,230.304,1.5678,44.76000000000001,4,0,16,1,C12H22O4,3.617675405072991,4146.440187670646
114973800,CCCOC1=CC=CC(=C1)C(=O)C2CCCCC2CC,0.98287046,0,Conformer3D_COMPOUND_CID_114973800.sdf,274.404,4.874500000000005,26.3,2,0,20,2,C18H26O2,3.6408791849683584,4374.004091720311
114994402,CCCCCCCCOC(C)(CCC)C(=O)O,0.982035,0,Conformer3D_COMPOUND_CID_114994402.sdf,244.375,4.006900000000003,46.53,2,1,17,0,C14H28O3,3.822871018449335,6650.75605401437
114997206,CC(C)OCCC(=O)CCOC,0.9975108,0,Conformer3D_COMPOUND_CID_114997206.sdf,174.23999999999995,1.4071,35.53,3,0,12,0,C9H18O3,3.760918846482541,5766.586972191387
115480742,CCOC(C1CC(CCC1=O)C(C)C)OCC,0.9934912,0,Conformer3D_COMPOUND_CID_115480742.sdf,242.359,3.0269000000000013,35.53,3,0,17,1,C14H26O3,3.620039640109929,4169.074348457141
115480745,CCOC(CC(=O)C1CCCCC1)OCC,0.9813425,0,Conformer3D_COMPOUND_CID_115480745.sdf,228.332,2.9250000000000016,35.53,3,0,16,1,C13H24O3,3.729721413790284,5366.874178800754
115601506,CCOCCC(=O)CCC(C)C,0.9984999,0,Conformer3D_COMPOUND_CID_115601506.sdf,172.268,2.4183000000000003,26.3,2,0,12,0,C10H20O2,3.8335877057003382,6816.912282599115
115783031,CCCCCCCCCCCC(=O)COCC,0.9813133,0,Conformer3D_COMPOUND_CID_115783031.sdf,242.403,4.512900000000005,26.3,2,0,17,0,C15H30O2,3.65910538233352,4561.475875521501
115783220,CCCCCCCCCCCC(=O)COCCC,0.9843974,0,Conformer3D_COMPOUND_CID_115783220.sdf,256.42999999999995,4.903000000000005,26.3,2,0,18,0,C16H32O2,3.65910538233352,4561.475875521501
115785054,CCCCC1CCC(CC1)C(=O)COC(C)C,1.000005,0,Conformer3D_COMPOUND_CID_115785054.sdf,240.387,3.977100000000004,26.3,2,0,17,1,C15H28O2,3.7317312520389896,5391.768684995845
115807300,CCCCCCCCC(=O)C(C)CCOC,0.9846165,0,Conformer3D_COMPOUND_CID_115807300.sdf,228.376,3.978700000000004,26.3,2,0,16,0,C14H28O2,3.880666189633936,7597.420943456254
115807525,CC1=CC(=C(C=C1)OC)C(=O)C(C)CCOC,0.9820597,0,Conformer3D_COMPOUND_CID_115807525.sdf,236.31099999999995,2.858920000000001,35.53,3,0,17,1,C14H20O3,3.654789137612291,4516.366086462828
115836131,CC(CCOC)C(C1=C(C=CC=C1OC)OC)O,0.99196017,0,Conformer3D_COMPOUND_CID_115836131.sdf,254.326,2.409800000000001,47.92,4,1,18,1,C14H22O4,3.646478839794889,4430.766258643405
115942312,CC1=CC(=C(C=C1)C(=O)COCCOC(C)(C)C)OC,0.9856863,0,Conformer3D_COMPOUND_CID_115942312.sdf,280.36400000000003,3.0180200000000013,44.76000000000001,4,0,20,1,C16H24O4,3.6674016213298417,4649.45042440348
115942340,CCCC1=CC=C(C=C1)C(=O)COCCOC(C)(C)C,0.99426585,0,Conformer3D_COMPOUND_CID_115942340.sdf,278.39199999999994,3.653500000000003,35.53,3,0,20,1,C17H26O3,3.722646167261861,5280.148869207913
116020104,CCC(CC(=O)O)NC(=O)NCCCCOCCOC,0.9836356,0,Conformer3D_COMPOUND_CID_116020104.sdf,290.36,0.9821000000000002,96.89,4,3,20,0,C13H26N2O5,3.609147990588116,4065.818527692154
116020142,CCCC(CC(=O)O)NC(=O)NCCCCOCCOC,0.9845544,0,Conformer3D_COMPOUND_CID_116020142.sdf,304.38700000000006,1.3722,96.89,4,3,21,0,C14H28N2O5,3.6150579966931216,4121.525552312645
116156091,CCCCOCCCNC(=O)NCCC(C)CCC(=O)O,0.9805557,0,Conformer3D_COMPOUND_CID_116156091.sdf,302.415,2.3834000000000004,87.66000000000003,3,3,21,0,C15H30N2O4,3.801208285730386,6327.152260716009
116220213,CCN(C1COCC1C(=O)O)C(=O)NCC2CSCCS2,0.9808318,0,Conformer3D_COMPOUND_CID_116220213.sdf,334.46300000000014,0.9661,78.87,5,2,21,2,C13H22N2O4S2,3.615777490155915,4128.3593219384775
116413198,CCC(CC(=O)O)CNC(=O)NC(C)CCSCC,0.98400325,0,Conformer3D_COMPOUND_CID_116413198.sdf,290.4290000000001,2.3182,78.43,3,3,19,0,C13H26N2O3S,3.66910714382145,4667.745230102402
116497155,CC(CCOC)C(=O)C1(CCCCC1)C2=CC=CC=C2,0.98464155,0,Conformer3D_COMPOUND_CID_116497155.sdf,274.40399999999994,4.130200000000004,26.3,2,0,20,2,C18H26O2,3.628543221411441,4251.510161440364
116707634,CCCC(C)CC(=O)C(CC)OCC,0.98586315,0,Conformer3D_COMPOUND_CID_116707634.sdf,200.322,3.1969000000000016,26.3,2,0,14,0,C12H24O2,3.866197316598137,7348.4766172991485
116707936,CCCC(C(=O)CC1CCC1)OCC,0.9852373,0,Conformer3D_COMPOUND_CID_116707936.sdf,198.30599999999995,2.9509000000000016,26.3,2,0,14,1,C12H22O2,3.6940148568229705,4943.275971993532
116708055,CCCCCCCCCCCCC(=O)C(CCC)OC,0.98746485,0,Conformer3D_COMPOUND_CID_116708055.sdf,284.48400000000004,5.681600000000006,26.3,2,0,20,0,C18H36O2,3.66886717381416,4665.166773550569
116708357,CCCCCCCCCCCCC(=O)C(C(C)C)OC,0.98925495,0,Conformer3D_COMPOUND_CID_116708357.sdf,284.48400000000004,5.537500000000005,26.3,2,0,20,0,C18H36O2,3.694433197762921,4948.039953870163
116708823,CCCC(C)CC(=O)C(C(C)C)OCC,0.9813552,0,Conformer3D_COMPOUND_CID_116708823.sdf,214.349,3.4429000000000025,26.3,2,0,15,0,C13H26O2,3.848010216355701,7047.096463818571
116709545,CCCCCCCCCCCCC(=O)C(C(C)(C)C)OC,0.9817819,0,Conformer3D_COMPOUND_CID_116709545.sdf,298.511,5.927600000000006,26.3,2,0,21,0,C19H38O2,3.697937782961151,4988.130223744427
116709640,CCCCCCCCCCC(=O)C(C(C)(C)C)OC,0.9876656,0,Conformer3D_COMPOUND_CID_116709640.sdf,270.457,5.1474000000000055,26.3,2,0,19,0,C17H34O2,3.697937782961151,4988.130223744427
116709642,CCCCCCCCCC(=O)C(C(C)(C)C)OC,0.9844443000000002,0,Conformer3D_COMPOUND_CID_116709642.sdf,256.42999999999995,4.757300000000004,26.3,2,0,18,0,C16H32O2,3.697937782961151,4988.130223744427
116709792,CCC1CCCCC1C(=O)C(C(C)(C)C)OCC,0.9809558,0,Conformer3D_COMPOUND_CID_116709792.sdf,254.414,4.223100000000004,26.3,2,0,18,1,C16H30O2,3.6181666653492175,4151.133164339859
116709831,CCOC(C(=O)C1CCC(C(C1)C)C)C(C)(C)C,0.98630726,0,Conformer3D_COMPOUND_CID_116709831.sdf,254.414,4.079000000000003,26.3,2,0,18,1,C16H30O2,3.7013984678438594,5028.037034263243
116709956,CCOC(C(=O)C1CCCC(C1)C)C(C)(C)C,1.0078063,0,Conformer3D_COMPOUND_CID_116709956.sdf,240.387,3.833000000000003,26.3,2,0,17,1,C15H28O2,3.693300258035149,4935.148872616236
116710014,CCOC(C(=O)C1CCC(CC1)C)C(C)(C)C,0.99003524,0,Conformer3D_COMPOUND_CID_116710014.sdf,240.387,3.833000000000003,26.3,2,0,17,1,C15H28O2,3.693300258035149,4935.148872616236
116710018,CCC1CCC(CC1)C(=O)C(C(C)(C)C)OCC,0.9833964,0,Conformer3D_COMPOUND_CID_116710018.sdf,254.414,4.223100000000004,26.3,2,0,18,1,C16H30O2,3.609304339739643,4067.282515247372
116710043,CCC1CCCC(C1)C(=O)C(C(C)(C)C)OCC,0.98162043,0,Conformer3D_COMPOUND_CID_116710043.sdf,254.414,4.223100000000004,26.3,2,0,18,1,C16H30O2,3.609304339739643,4067.282515247372
116710111,CCOC(C)(C)C(=O)C1CCC(C(C1)C)C,0.9995182,0,Conformer3D_COMPOUND_CID_116710111.sdf,226.36,3.4429000000000025,26.3,2,0,16,1,C14H26O2,3.7013984678438594,5028.037034263243
116710122,CCCCCCCCCCCCC(=O)C(C)(C)OCC,1.002825,0,Conformer3D_COMPOUND_CID_116710122.sdf,284.48400000000004,5.681600000000006,26.3,2,0,20,0,C18H36O2,3.836638465757012,6864.96718714664
116710149,CCOC(C)(C)C(=O)C1CC(CC(C1)C)C,0.9883135,0,Conformer3D_COMPOUND_CID_116710149.sdf,226.36,3.4429000000000025,26.3,2,0,16,1,C14H26O2,3.6780667018642936,4765.041658967464
116710184,CCCCC(CC)CC(=O)C(C)(C)OCC,0.98093915,0,Conformer3D_COMPOUND_CID_116710184.sdf,228.37599999999995,3.977100000000004,26.3,2,0,16,0,C14H28O2,3.836638465757012,6864.96718714664
116710295,CCOC1=C(C=C(C=C1)C(=O)C(C)(C)OCC)OCC,1.002922,0,Conformer3D_COMPOUND_CID_116710295.sdf,280.36400000000003,3.4818000000000024,44.76000000000001,4,0,20,1,C16H24O4,3.618913611191716,4158.278867888619
116710308,CCC1CCC(CC1)C(=O)C(C)(C)OCC,0.9807463,0,Conformer3D_COMPOUND_CID_116710308.sdf,226.36,3.5870000000000024,26.3,2,0,16,1,C14H26O2,3.609304339739643,4067.282515247372
116746501,CCCCCCCCC(=O)C(C)(CC)OC,0.982885,0,Conformer3D_COMPOUND_CID_116746501.sdf,228.376,4.121200000000004,26.3,2,0,16,0,C14H28O2,3.666701944197575,4641.965882944413
116746831,CCC(C)(C(=O)CCCC1CCCO1)OCC,0.9927942,0,Conformer3D_COMPOUND_CID_116746831.sdf,242.35899999999992,3.1100000000000017,35.53,3,0,17,1,C14H26O3,3.622334517000445,4191.162667425291
116746867,CCCCCCCCCCCCC(=O)C(C)(CC)OCC,1.0001255999999998,0,Conformer3D_COMPOUND_CID_116746867.sdf,298.511,6.071700000000006,26.3,2,0,21,0,C19H38O2,3.8656512406026233,7339.242549007871
116746892,CCC(CC)CC(=O)C(C)(CC)OCC,0.9811476,0,Conformer3D_COMPOUND_CID_116746892.sdf,214.349,3.5870000000000024,26.3,2,0,15,0,C13H26O2,3.829747525281245,6756.900524794865
116746924,CCC(C)(C(=O)CC1CCOCC1)OCC,0.98326015,0,Conformer3D_COMPOUND_CID_116746924.sdf,228.33199999999997,2.577400000000001,35.53,3,0,16,1,C13H24O3,3.684958178925706,4841.257456846864
116746949,CCC(C)(C(=O)C1=C(C=C(C(=C1)C)OC)C)OCC,0.9816183,0,Conformer3D_COMPOUND_CID_116746949.sdf,264.36499999999995,3.6999400000000016,35.53,3,0,19,1,C16H24O3,3.6762713396477777,4745.383759944058
116746986,CCC(C)(C(=O)C1=CC(=CC(=C1)OC)OC)OCC,0.9862593,0,Conformer3D_COMPOUND_CID_116746986.sdf,266.337,3.091700000000001,44.76000000000001,4,0,19,1,C15H22O4,3.636137841020852,4326.511286812154
116747026,CCC(C)(C(=O)C(C)CCOC)OCC,0.982468,0,Conformer3D_COMPOUND_CID_116747026.sdf,216.321,2.433300000000001,35.53,3,0,15,0,C12H24O3,3.8147693588207554,6527.837860771526
116747035,CCCC(C)CC(=O)C(C)(CC)OCC,0.9801486,0,Conformer3D_COMPOUND_CID_116747035.sdf,214.349,3.5870000000000024,26.3,2,0,15,0,C13H26O2,3.8656512406026233,7339.242549007871
116747037,CCC(C)(C(=O)C1=CC(=C(C=C1)OCC)OCC)OCC,0.98367,0,Conformer3D_COMPOUND_CID_116747037.sdf,294.391,3.871900000000003,44.76000000000001,4,0,21,1,C17H26O4,3.716116549967461,5201.355646191488
116747086,CCC(C)(C(=O)C1=CC=CC=C1OCCOC)OCC,0.98817146,0,Conformer3D_COMPOUND_CID_116747086.sdf,280.36400000000003,3.099700000000001,44.76000000000001,4,0,20,1,C16H24O4,3.6502314415524846,4469.216994718306
116747118,CCC(CC)(C(=O)CCC(C)C)OCC,0.9861906,0,Conformer3D_COMPOUND_CID_116747118.sdf,214.349,3.5870000000000024,26.3,2,0,15,0,C13H26O2,3.836638465757012,6864.96718714664
116747200,CCC(C)CC(=O)C(CC)(CC)OCC,0.9830352,0,Conformer3D_COMPOUND_CID_116747200.sdf,214.349,3.5870000000000024,26.3,2,0,15,0,C13H26O2,3.829747525281245,6756.900524794865
116747217,CCC(CC)(C(=O)CC1CCOCC1)OCC,0.99348277,0,Conformer3D_COMPOUND_CID_116747217.sdf,242.35899999999992,2.967500000000001,35.53,3,0,17,1,C14H26O3,3.622762997095921,4195.299758822204
116747222,CCC(CC)(C(=O)C1=C(C=CC(=C1)C)OC)OCC,0.988082,0,Conformer3D_COMPOUND_CID_116747222.sdf,264.36499999999995,3.781620000000002,35.53,3,0,19,1,C16H24O3,3.662927342494816,4601.795790567164
116747225,CCC(CC)(C(=O)C1CCOCC1)OCC,0.99664694,0,Conformer3D_COMPOUND_CID_116747225.sdf,228.33199999999997,2.577400000000001,35.53,3,0,16,1,C13H24O3,3.622762997095921,4195.299758822204
116747239,CCC(CC)(C(=O)C1=C(C=C(C(=C1)C)OC)C)OCC,1.0137448,0,Conformer3D_COMPOUND_CID_116747239.sdf,278.392,4.090040000000005,35.53,3,0,20,1,C17H26O3,3.688366017403242,4879.3954558660525
116747253,CCC(CC)(C(=O)CC1=CC=C(C=C1)C(C)(C)C)OCC,0.9899208,0,Conformer3D_COMPOUND_CID_116747253.sdf,290.44700000000006,4.691000000000004,26.3,2,0,21,1,C19H30O2,3.655506831396533,4523.835782122327
116747259,CCC(CC)(C(=O)C1=C(C=C(C=C1)OC)OC)OCC,0.9881824,0,Conformer3D_COMPOUND_CID_116747259.sdf,280.36400000000003,3.4818000000000016,44.76000000000001,4,0,20,1,C16H24O4,3.6864572324409504,4857.996889989553
116747307,CCC(CC)(C(=O)C1CCCCCC1)OCC,0.9822384,0,Conformer3D_COMPOUND_CID_116747307.sdf,240.38699999999992,4.121200000000004,26.3,2,0,17,1,C15H28O2,3.700407077061673,5016.572314804492
116747320,CCCC(C)CC(=O)C(CC)(CC)OCC,0.988853,0,Conformer3D_COMPOUND_CID_116747320.sdf,228.37599999999995,3.977100000000004,26.3,2,0,16,0,C14H28O2,3.8656512406026233,7339.242549007871
116747321,CCC(CC)(C(=O)C1=CC(=C(C=C1)OC)OC)OCC,0.99333256,0,Conformer3D_COMPOUND_CID_116747321.sdf,280.36400000000003,3.4818000000000016,44.76000000000001,4,0,20,1,C16H24O4,3.705689478777949,5077.962376396236
116747346,CCC(CC)(C(=O)C1=C(C=CC(=C1)OC)OC)OCC,0.98387283,0,Conformer3D_COMPOUND_CID_116747346.sdf,280.36400000000003,3.4818000000000024,44.76000000000001,4,0,20,1,C16H24O4,3.6864572324409504,4857.996889989553
116747369,CCC(CC)(C(=O)C1=CC=CC=C1OCCOC)OCC,0.9978174,0,Conformer3D_COMPOUND_CID_116747369.sdf,294.391,3.4898000000000025,44.76000000000001,4,0,21,1,C17H26O4,3.6502314415524846,4469.216994718306
116747391,CCCCCCCC(=O)C(CC)(CC)OC,0.98249084,0,Conformer3D_COMPOUND_CID_116747391.sdf,228.37599999999995,4.121200000000004,26.3,2,0,16,0,C14H28O2,3.666701944197575,4641.965882944413
116747393,CCCCCCCCC(=O)C(CC)(CC)OC,0.9812539,0,Conformer3D_COMPOUND_CID_116747393.sdf,242.403,4.511300000000004,26.3,2,0,17,0,C15H30O2,3.666701944197575,4641.965882944413
116747979,COC1(CCCCC1)C(=O)C2CCCCC2,0.99785364,0,Conformer3D_COMPOUND_CID_116747979.sdf,224.344,3.4851000000000028,26.3,2,0,16,2,C14H24O2,3.6412210531311433,4377.448578141531
116748267,CCOC1(CCCCC1)C(=O)C2=CC=CC(=C2)CC(C)C,0.98836166,0,Conformer3D_COMPOUND_CID_116748267.sdf,288.4310000000001,4.807200000000004,26.3,2,0,21,2,C19H28O2,3.611260194457965,4085.6409189117417
116748786,CCOC1(CCOCC1)C(=O)CCC(C)C,0.9914961,0,Conformer3D_COMPOUND_CID_116748786.sdf,228.332,2.577400000000001,35.53,3,0,16,1,C13H24O3,3.624089647179676,4208.134838483303
116748861,CCC(C)CC(=O)C1(CCOCC1)OCC,0.9823209,0,Conformer3D_COMPOUND_CID_116748861.sdf,228.332,2.577400000000001,35.53,3,0,16,1,C13H24O3,3.618959202735232,4158.715420300018
116748959,CCOC1(CCOCC1)C(=O)CCCC(C)C,0.99462444,0,Conformer3D_COMPOUND_CID_116748959.sdf,242.35899999999995,2.967500000000001,35.53,3,0,17,1,C14H26O3,3.624089647179676,4208.134838483303
116748963,CCOC1(CCOCC1)C(=O)C(C)CCOC,0.9937292,0,Conformer3D_COMPOUND_CID_116748963.sdf,244.331,1.8138,44.76000000000001,4,0,17,1,C13H24O4,3.6601681773825527,4572.652279713173
116748971,CCCC(C)CC(=O)C1(CCOCC1)OCC,0.98012215,0,Conformer3D_COMPOUND_CID_116748971.sdf,242.35899999999992,2.967500000000001,35.53,3,0,17,1,C14H26O3,3.618959202735232,4158.715420300018
116749098,CC1CCC(CC1)(C(=O)C2CC(CC(C2)C)C)OC,0.98708797,0,Conformer3D_COMPOUND_CID_116749098.sdf,266.42499999999995,4.223100000000004,26.3,2,0,19,2,C17H30O2,3.625016068103141,4217.121057181398
116749259,CC1CCC(CC1)(C(=O)C2=CC=C(C=C2)C(C)C)OC,0.98450065,0,Conformer3D_COMPOUND_CID_116749259.sdf,274.40400000000005,4.5880000000000045,26.3,2,0,20,2,C18H26O2,3.645758418511991,4423.422457608545
116749311,CCOC1=CC=CC=C1C(=O)C2(CCC(CC2)C)OCC,0.98228216,0,Conformer3D_COMPOUND_CID_116749311.sdf,290.403,4.2534000000000045,35.53,3,0,21,2,C18H26O3,3.7036413576786815,5054.071221667051
116749328,CCC1=CC(=CC=C1)C(=O)C2(CCC(CC2)C)OCC,0.9862367,0,Conformer3D_COMPOUND_CID_116749328.sdf,274.40399999999994,4.417100000000004,26.3,2,0,20,2,C18H26O2,3.722200764150693,5274.736437623451
116749334,CCOC1(CCC(CC1)C)C(=O)C(C)C,0.987428,0,Conformer3D_COMPOUND_CID_116749334.sdf,212.333,3.1969000000000016,26.3,2,0,15,1,C13H24O2,3.700663322045085,5019.533095676669
116749344,CCOC1(CCC(CC1)C)C(=O)CCC(C)(C)C,0.98906565,0,Conformer3D_COMPOUND_CID_116749344.sdf,254.414,4.367200000000004,26.3,2,0,18,1,C16H30O2,3.700663322045085,5019.533095676669
116749354,CCOC1(CCC(CC1)C)C(=O)C2CC(CC(C2)C)C,0.9817091999999998,0,Conformer3D_COMPOUND_CID_116749354.sdf,280.452,4.613200000000004,26.3,2,0,20,2,C18H32O2,3.7165962856981816,5207.1044064098805
116749409,CCOC1(CCC(CC1)C)C(=O)C(C)(C)C,1.0024744,0,Conformer3D_COMPOUND_CID_116749409.sdf,226.36,3.5870000000000024,26.3,2,0,16,1,C14H26O2,3.700663322045085,5019.533095676669
116749454,CCOC1=CC=CC(=C1)C(=O)C2(CCC(CC2)C)OCC,0.984822,0,Conformer3D_COMPOUND_CID_116749454.sdf,290.403,4.2534000000000045,35.53,3,0,21,2,C18H26O3,3.651523798847662,4482.53613115903
116749460,CCOC1(CCC(CC1)C)C(=O)C(C)CCOC,0.9967214,0,Conformer3D_COMPOUND_CID_116749460.sdf,256.386,3.2135000000000016,35.53,3,0,18,1,C15H28O3,3.65886991651287,4559.0034044503045
116749472,CCOC1(CCC(CC1)C)C(=O)C2CCC(C(C2)C)C,0.98089886,0,Conformer3D_COMPOUND_CID_116749472.sdf,280.452,4.613200000000004,26.3,2,0,20,2,C18H32O2,3.681601431726228,4803.982666423299
116749486,CCOC1=CC=C(C=C1)C(=O)C2(CCC(CC2)C)OCC,1.0067794,0,Conformer3D_COMPOUND_CID_116749486.sdf,290.403,4.2534000000000045,35.53,3,0,21,2,C18H26O3,3.651523798847662,4482.53613115903
116749789,CCOC1=CC=CC=C1C(=O)C2(CCCC(C2)C)OCC,0.9871496,0,Conformer3D_COMPOUND_CID_116749789.sdf,290.403,4.2534000000000045,35.53,3,0,21,2,C18H26O3,3.7036413576786815,5054.071221667051
116749813,CCOC1(CCCC(C1)C)C(=O)C(C)C,0.98734504,0,Conformer3D_COMPOUND_CID_116749813.sdf,212.333,3.1969000000000016,26.3,2,0,15,1,C13H24O2,3.700663322045085,5019.533095676669
116749825,CCOC1(CCCC(C1)C)C(=O)C2=C(C=C(C=C2)C)C,0.98819935,0,Conformer3D_COMPOUND_CID_116749825.sdf,274.40400000000005,4.4715400000000045,26.3,2,0,20,2,C18H26O2,3.769010968804378,5875.041907039394
116749869,CCOC1(CCCC(C1)C)C(=O)C2=C(C=CC(=C2)C)OC,0.98950416,0,Conformer3D_COMPOUND_CID_116749869.sdf,290.40300000000013,4.171720000000003,35.53,3,0,21,2,C18H26O3,3.685516346615672,4847.483579539977
116749887,CCOC1(CCCC(C1)C)C(=O)C(C)(C)C,0.99705905,0,Conformer3D_COMPOUND_CID_116749887.sdf,226.36,3.5870000000000024,26.3,2,0,16,1,C14H26O2,3.700663322045085,5019.533095676669
